"player_mlb_id","playerID_LAHMAN","birthYear","birthMonth","birthDay","birthCountry","weight","height","bats","throws","debut","birthDate"
"a3ef4621bad2179060c871a3bd87344f645d5bef","2b9b0af567d5d64d23838de75fb60b70d942b41a",1998,5,7,"USA",195,76,"L","R",2022-07-08,1998-05-07
,"cb85fa8871348ead7faac306eeb7896a8003bf11",1994,6,7,"USA",221,74,"L","R",2017-06-24,1994-06-07
,"f2ea3c5616cf67b123ae91fd583f2b31a917d009",1993,12,6,"USA",230,79,"R","R",2020-07-26,1993-12-06
,"2127c82acea0ece61ed2d52d10c69d1dc8d4427b",1994,1,2,"D.R.",178,74,"R","R",2017-07-01,1994-01-02
,"0797f990d7dc2757f95335bf67dcbdab06e09390",1986,6,18,"USA",205,75,"R","R",2014-05-07,1986-06-18
"720954a9dc914407441e046b26c4ab7f604fffec","c2ea776c9e6b8171cd608af1facb732087edacc4",1988,10,28,"USA",185,72,"L","R",2013-05-13,1988-10-28
"6e5b43e1ace091aa7acf0a30e871b50a4e1f3a90","3941d16ff5b2f20ef8e0baf93e799ad4a927d2b4",1991,7,16,"USA",255,73,"R","R",2016-05-13,1991-07-16
"689bb96d159e80f60e3c25362f9837cdd92d2b67","6ab98600e7c2ee99af339006987ec99af35bbd6a",1984,8,3,"USA",194,74,"L","R",2008-05-05,1984-08-03
"e42a90a0e1a26abdda5a1df8b9f5e94a10ab3c85","3f67a374553f267e192b883639aca4458b6c3d6f",1992,4,26,"USA",282,79,"R","R",2016-08-13,1992-04-26
"1500346001a2e1cfe45d8e51dd60c4c17e77dcfe","9e88611ffc54ef0576fc544b9fc3b74405ec2773",1998,2,12,"USA",214,74,"R","R",2022-09-09,1998-02-12
,"d76c8b8ed38985dd57f2e708ad34d7769bf6f7c9",1989,12,18,"USA",210,78,"R","R",2015-06-09,1989-12-18
"c2763fb4768cc867f4db3d31c3ef970bbc178dad","a7f73871bb86d6925f4efcea0e2275eb31397317",1992,9,16,"USA",220,75,"R","R",2017-04-12,1992-09-16
"fba7d820b64daa672b0cce3b4898c6664aebc8e2","e56c832ea45e57e7ad8df47abb5f3d2b0c020b93",1996,1,15,"USA",177,73,"R","R",2021-09-05,1996-01-15
"a438470d500360598d7966265279db31eac55aca","8db739d46027d68fde858b88c027009d3b15816a",1996,1,30,"Panama",240,74,"R","R",2018-05-19,1996-01-30
,"0833b973a880908dad1fd329d840a3919ac02f2c",1991,12,31,"USA",192,72,"L","R",2018-06-24,1991-12-31
"d0b04d5560dd66f62ab0237e464de9bc15bb13a2","085a6b7f4a7f9843c85698df482f5664faff51a6",1989,8,7,"USA",230,73,"R","R",2014-04-03,1989-08-07
"f63ce045f1a72f911a4ea1a84f3758d267710ddd","b2eb7663208321b4960effc832f84fd9cff9b01a",1994,9,2,"USA",195,72,"R","L",2020-08-16,1994-09-02
,"240a75916e171ac90ba4188195c02d2a24e6f727",1987,4,5,"South Korea",210,72,"R","R",2015-04-08,1987-04-05
"de96c991a0800c2769a42247ac405793cac025aa","27ed382c3e3529bbfa8ee46453769c3962f18745",1994,3,2,"USA",225,75,"R","R",2020-08-16,1994-03-02
"6b674f605a11a529c9d3bb18289730c05f532dc1","7bce6c7fb133f2f771f47e073b7049887cec9099",1995,9,22,"USA",215,75,"R","R",2019-09-14,1995-09-22
"74937432f72aa63e99537fe549a34e3e035c9099","8a2cef381254a7e3ef5532a5da891a5f99243e2d",1987,11,25,"USA",225,75,"R","R",2013-05-28,1987-11-25
,"fbf0fba1d626d384b565c29a2bc851204d062b5a",1994,10,8,"USA",200,73,"L","R",2022-04-09,1994-10-08
,"1cdad59e96f67d28a0ea5e66439560b2fb68e572",1995,3,21,"USA",225,72,"L","L",2019-09-07,1995-03-21
"e674165ed0ae18e9f7bb6d0412958c246fa22047","914678b9d477c86c351711410da032da67c2cc72",1984,8,5,"USA",185,70,"R","R",2008-08-13,1984-08-05
"179b65b12c84f3cbd352681ede3f3bb890b3645b","fd56df51f5d8f2578df286bd0d7b9cc4d5fc8616",1984,1,24,"USA",185,72,"L","L",2004-08-23,1984-01-24
"b1b532f544697d952539622c9fb4e0e0d8e70906","77be2c27c01f5d1581b6f0538fe43a474d425e23",1993,4,16,"USA",220,73,"R","R",2015-04-07,1993-04-16
"886d88cfb015796450723c53c2d9d0ed7e757a36","d0a62bf085afb740c8da9852a0df8d455b5805a9",1999,7,16,"USA",206,73,"L","L",2021-05-13,1999-07-16
"5135f5f58de005ee87fe5d4d6cd07d12b6814d45","88ed4582122d7d3ef4b4bbbd7884f27d03130fff",1995,7,27,"USA",255,77,"R","R",2018-03-29,1995-07-27
,"a721403c5b598ad13c9a27a9fa6aad45fbe54a54",1993,4,28,"USA",205,76,"R","R",2019-08-04,1993-04-28
"89867c611e3d19353f81da7951f84db1bf5d3045","5a37444d88cc5869655b559b24e09f5ff818c0af",1996,4,4,"USA",220,74,"R","R",2019-05-27,1996-04-04
"d417c93682626c9aac9c0d51eeaaa71c5cad8a03","67523f9090617d5b3c7af396d84f0ce4c0e9352f",1984,4,26,"USA",237,74,"R","R",2009-04-10,1984-04-26
"4a01571d492cc68f4c358fd97d8bb13d6708369c","57dbef209bc1da1736042636303c30902baa711b",1992,10,20,"USA",210,74,"R","R",2019-07-02,1992-10-20
"ded7ffe06dd6e8b18853e3a5b94e6f1725aa7667","7a7f9fdcf7f6008e26ca736120af2f1424113be5",1989,10,4,"USA",215,75,"R","R",2012-08-27,1989-10-04
"72652f1b57a59f4a8e278cf070cca49ccdfce670","93a304ca5aaa6b394d0cc483ffd4169b001ce513",1994,7,14,"USA",212,74,"R","R",2016-09-05,1994-07-14
"c8705dd3e5f5bce88f756219fa637cfb240e566f","f1475692da17fcc67398c0e1ef26926ebbe07807",1988,6,9,"USA",174,73,"R","R",2012-06-10,1988-06-09
"148f176b02dce29b83edb4320503dc4d23955f9c","7664f2cd2906b884c68137bb3932948514e3a91f",1988,10,14,"USA",202,74,"R","R",2019-04-01,1988-10-14
"63052b59c22ff4589f975df84665dab7fe136ef2","b203d8a23f99e662697916dd268710caf03207d3",1992,9,6,"USA",185,76,"R","R",2022-06-16,1992-09-06
"94e172b226d41a1b6fd41eb0169e483c93bd1461","54ce98b7ca2dcb2f1081bdcdd5ea33cf60c2e94e",1988,7,20,"USA",180,72,"B","R",2016-05-24,1988-07-20
"b0c7da3365fbf57247eb535595037615a73dbd98","56eba54607a2863434e08e7b205f8484d72c3116",1995,3,3,"USA",205,75,"R","R",2022-08-29,1995-03-03
"a923bb65ff95d02cfc2a03ec2539d87c864d183e","e3bde813127c44ce1881301eccb906d3ea3a6fdb",1984,9,23,"USA",225,76,"R","R",2006-05-28,1984-09-23
"3faa4e4fae31dccec5c3d3d612a6d16b19e44ff8","6d232a561e0058dcd9037dc18fa0d6b0fa20cc84",1991,10,31,"USA",160,66,"L","R",2016-05-17,1991-10-31
"fe6219142afe296dbd70bd8ade6af9e002fa0760","0b409b30a9a0aeb6e59f24409311b9c0e1b13cc8",1983,7,12,"USA",225,71,"R","R",2006-04-26,1983-07-12
"6067d80b8d9a88652c45beee00ffad778451de59","a7460203edbb4cfa2dee0696cb569bf7d00e20b9",1984,8,26,"USA",220,75,"R","R",2007-06-13,1984-08-26
"68292058e461a6fe0ac64d8e5c79a6e59cf1f40a","9c03287105440d740aeb196e3ec3a10c3b96e683",1994,8,4,"USA",200,72,"R","R",2018-08-08,1994-08-04
"c6fe1559a92b885537ef0ed6824f27f076f5f078","b23ff3f6f404b12868a302b9ee30ac34d0de1878",1998,10,5,"USA",190,73,"R","R",2022-06-17,1998-10-05
"c49e056234374c96975f093af9e1f41c4efd1e7f","516bbb95d0adf081123d2df1e9f8e81b0e30e095",1984,12,19,"USA",210,72,"R","R",2007-09-01,1984-12-19
"d38c4d7f18ca8a6aba90b3f81b2863d8ae3c84eb","efe5b4351032bcb42bbe9b3fe54500d71192ae1f",1993,2,10,"Germany",225,76,"L","L",2015-09-27,1993-02-10
"ac4e189eb2de21f080213b5553f642a46f8a92a4","aa7fbbf6eb7f42f8d7a19c82fa94c986d9378b8f",1994,9,10,"USA",185,75,"L","L",2022-04-24,1994-09-10
"d0a05fabe73d4f158af331fe497cf59cc3c760e1","3d193237653f6c748a6b6fa0e39f7ea74ad1058c",1988,3,19,"USA",225,76,"L","L",2008-05-25,1988-03-19
"8fbb14aeace75af8a3660d5b9579886cde9bea53","036237407e22eb1db5e533c0fde31513436ccd37",1988,1,1,"USA",205,74,"L","L",2012-06-17,1988-01-01
"5ec6e9fb33501f196647f19332667639a19b9537","785ab23c761c8068b1de08ad6a0dfa02f66afd44",1988,12,12,"USA",220,76,"L","L",2013-05-28,1988-12-12
"3c53b39799671cd9fc7b7637b6b90d025be6b324","c7002c3ccfda1508e5ce6d944f35c4d5465ba462",1997,9,3,"USA",220,74,"R","R",2019-04-26,1997-09-03
,"cddf2cbdea391fa7780a8cb5f292cc08efeb3a92",1991,3,16,"USA",210,72,"R","R",2016-10-02,1991-03-16
"4703e38a8286f39ff3dec7338dddbe4af294483f","ca9e315b4a290706dce8cd45ff14f9842eab3ef7",1989,6,7,"USA",175,72,"L","L",2016-05-14,1989-06-07
"517c83ac8f1549d395c3ba12562cfdc4f0db688b","944cdcf4ef6d7ae6ccc5b9edf6640850cbd3480a",1990,4,22,"USA",210,73,"L","R",2013-09-30,1990-04-22
"d76343ee3f53822094953cf05d53c45e7ffa2a30","e514d4e8219894af6ec794ac03161808fa16f9f1",1991,6,17,"Japan",205,72,"L","L",2019-03-21,1991-06-17
"3b88513658b5b9efca074078f20b2932ad1541f9","571b08e8d7e27f22dfe0f71209b3c1d4867ebd36",1997,6,2,"USA",180,76,"R","R",2022-06-04,1997-06-02
"6083ec6e35068dcd760e7502da0d9dae6e0c2086","71da83eb19a917066d500dde87a6889f0938b674",1995,6,25,"D.R.",175,78,"R","R",2020-08-01,1995-06-25
"0e83bafabb77ec13c356db364be8cea1d55afcfe","020cdee76d0a843d9003713ebad95ce7133e7ccc",1988,5,28,"USA",215,71,"R","R",2010-05-07,1988-05-28
"691879748d5b77908900022e7cf1736ee048958e","dbd1f0c8d18aa26947eceae0e44b1e7bad3f178c",1995,10,17,"South Korea",168,69,"R","R",2021-04-01,1995-10-17
"a58ff7ef30d10e50b883369ba6eba8fca64b869e","3181210bc8706399585eb7c4cfe7bfd8f3faa8dd",1988,1,12,"South Korea",210,74,"L","R",2016-04-10,1988-01-12
,"b8a605122c1e5a922a730ec77c4b1de02e87d6f6",1988,7,22,"South Korea",195,74,"L","L",2020-07-24,1988-07-22
"c1efd3145c820257fae2347ff5675817cfb37bca","93707f6c5ca72f87585dcb124c47e4d308404dea",1995,3,23,"USA",190,71,"R","R",2018-04-10,1995-03-23
"40ce1407844fec80db50e9655df1497481a5a010","0046d5b7b67a1ba37880b4e6ecbf8a6d60e676f6",1994,4,29,"USA",180,70,"R","R",2018-03-30,1994-04-29
,"e9ee4652689a52a31be95278af6ba6dc01791574",1991,11,8,"USA",235,77,"R","R",2018-04-29,1991-11-08
"6efd5afb47ce031047a04a267397cf19941cbbc9","9d319d7da7033295241c484136954a09f72d312d",1994,9,14,"USA",215,74,"L","L",2020-09-04,1994-09-14
"76a3cea57c1986a73eb8032e606fc06a6165317e","6bb929e914a163f6f4617e4d891aff01071e2fd4",1995,5,25,"USA",210,75,"R","R",2019-09-27,1995-05-25
"8da31282e0a614fbe7699ac443789f1109ea1de6","3559257e4548b9dbfddb680eff6b58cfd551b9b0",1991,1,31,"USA",220,76,"R","R",2018-04-07,1991-01-31
"e6775ed653e9f08098a9f9f4ee131b83c82afc83","59da8f9275a46436969cddb7f07a4618fe7bf60b",1982,6,22,"USA",200,72,"R","R",2006-04-03,1982-06-22
"95b0037755e3d5dfac6109111a9c455f32251736","c24367fc8888ecd2e5a3f5d0c024e8be908bcbdf",1984,8,1,"USA",200,70,"R","R",2010-09-10,1984-08-01
"e610ec16529c14b67bec5ef01445db259d9c5c4e","08345c588bd5bc58c493883ff88f2507ffc8a982",1987,4,3,"USA",200,71,"L","R",2011-07-22,1987-04-03
"f2e2aeca7021a1f15c51eae499bd483fad713eaa","983dd29cf2fbbea400838843501ee32eaac488d8",1998,2,4,"USA",215,76,"R","R",2022-05-08,1998-02-04
"98bbd7845155dd969b1ea100f72d9acb2a6357bc","982a5c34cddc440cae703559fb727945de996040",1997,11,9,"USA",215,73,"L","L",2021-04-14,1997-11-09
"6abee2a8b911338bf511e5f16c4a187cff8ab85e","0da6f0e2f9fe6da3e5fc907a5b71eea4b7cdca7b",1998,11,6,"Mexico",245,68,"R","R",2020-09-12,1998-11-06
"774e4ff835d935c622efdf74f11423022aa1aec9","99de0b0e5ade877f6cf53242fda418c84f681135",1990,3,17,"USA",230,73,"R","R",2017-07-18,1990-03-17
,"3751b61a8d497d65ef84297195ce20fd1509ebe6",1989,12,22,"USA",211,74,"R","R",2016-08-20,1989-12-22
,"33d349ba2298159da6db3580d59c1caf8792ccdd",1991,9,29,"USA",210,75,"R","R",2019-04-20,1991-09-29
,"528d38c3f2f5b19e9ba967a0de6f32c2e96a6675",1995,5,16,"USA",254,80,"L","R",2021-07-30,1995-05-16
"de566af1e7e0bb3ce8af5471e5ac7375419078d5","90fbc49d2cb2914d47976cd144ee78128f59d7ea",1986,4,10,"USA",215,76,"R","R",2011-09-01,1986-04-10
"2460f7c6d698b7e9b6a16cb19e108f44f2cd427b","b7d95ddd67bec8b66afb6d7a4fc2f66d7e6850a8",1991,11,9,"USA",189,73,"B","R",2017-04-06,1991-11-09
"6bdc0c759ec1e9fb75b5409c2644bd76f48d4a12","44c5c1fa11e98d08baf34ba405e6fa42a60da2ab",1991,11,26,"USA",224,75,"R","R",2014-05-24,1991-11-26
"ac6c219cda0fbffa9e7f8ee244d87a114e0d25f3","628be31c7f8f72a93331d4444c0bbf411d75c135",1996,11,3,"USA",205,74,"L","R",2021-07-09,1996-11-03
,"dfcf0572ee2fb6ff8d989a28d13383646005dd0b",1990,9,7,"USA",200,72,"R","R",2021-08-04,1990-09-07
"2d7a24e3c952e59b1e215ea9963fa645df14ba41","79891693bbb94bd1097348c7ed5504de284ec60c",1995,2,3,"USA",225,73,"R","R",2019-06-02,1995-02-03
"62cb3f758cf1f27521cc87d367c32319fc957560","2a820624a4e97544116d0579211fe49e281450ab",1990,11,2,"USA",215,75,"L","R",2016-09-09,1990-11-02
"7d8cc6f840658b172cc7325ef71108d8fbef9fab","8a3b8603f8153dc396584295e399b381232d5e71",1986,6,29,"USA",235,74,"R","R",2012-09-05,1986-06-29
"60499f6abf89f78970429623c747aac5add3519c","340ed55ee385d0f46e79b03078757587ad6c7b52",1994,1,24,"USA",245,77,"R","L",2022-06-08,1994-01-24
"7f8900108bc8a46f161a71b5e8c63ca367327e56","e88f80d78945e0a2876e99b57f031ee6726591eb",1993,10,17,"USA",220,74,"R","R",2021-08-03,1993-10-17
"210c8661194eec2c8657689de71dba9d49f2c6a9","b5cca85cb9f17c1de9f4b2f700cae3291ba3ca49",1989,1,14,"USA",215,75,"L","L",2017-06-29,1989-01-14
"8e7a2aaf51e0be60f020520d8fba28de7666a2ee","125bbf1c32d1d00277b9462b6a70487d2b3627c5",1995,9,4,"USA",180,68,"R","R",2022-04-20,1995-09-04
"1cc91a07750f27cfbc78cc2eec456a982835d02f","aa38270c926e615e34b383891a6ec42c8e0363e3",1985,6,12,"USA",225,75,"R","R",2011-09-10,1985-06-12
"02704f6c055abbf858edfd3d220970ef99cb2212","2acc049613256a9dc96cc65d03971fd51d614dc1",1996,4,30,"USA",210,75,"R","R",2018-08-21,1996-04-30
"f0a7436275d83e7c5e4dd09e9e365e227ddd1614","fe451c7765131d5d35e73d41a700610ae70c882e",1996,10,4,"USA",200,77,"R","R",2021-06-07,1996-10-04
"1aa27eb48b3712864f321e6a59da95bc82a429eb","942e434457d834724c806d0c5f8f97bcd7e32c8d",1988,4,11,"USA",190,72,"R","R",2011-05-18,1988-04-11
,"27fff74d26efd9e4f8396ab30ec21e6a3fd70075",1993,10,3,"USA",195,72,"L","R",2018-09-05,1993-10-03
"2520b6339c384f8f3fd26d7e9d19a7fda038b704","0420dad7e132c94e8a73b8f5989080ded25e6526",1997,7,21,"USA",220,75,"R","R",2021-06-27,1997-07-21
"350bde2a20dd408551b75f4340abadc45ec0bc00","5aaebaaeb5b6655808f69c35e8b2678541932dd5",1980,6,15,"USA",250,76,"R","R",2010-07-17,1980-06-15
"60db7990d2470e9d80d4e863047163e40c12ffea","d3bb4ac6f3502ceece4030604a1d948d6abe83f0",1992,12,20,"USA",240,75,"R","R",2018-07-02,1992-12-20
"35e22d85a8a64b75bd6dc3b819c33e5064b1be93","9e370f817c522a41682fc1a03115908283d618d1",1997,11,12,"USA",208,76,"R","R",2022-09-02,1997-11-12
"d39e88861bf64ff7cc26749b2205a727f01d1b01","5f6b9bf3ad2d0297676be86484dde8fe0f4216bc",1996,1,7,"USA",200,74,"R","R",2020-09-06,1996-01-07
"c415590b60bbf775f644c4cf1d973afb2a4a0bc9","ba4b563549bf8a76f893e61d0b26bf7e315c8721",1994,2,3,"USA",190,75,"R","R",2020-07-29,1994-02-03
,"b2b305ebd872f5246cf781e0187a3b534a90101b",1989,6,28,"USA",185,72,"L","R",2022-04-29,1989-06-28
"6ac094f60592c3b5f464f92516339e95ae9c0788","c40999e83300f49992745eef04ed471a4d60ea0c",1991,5,9,"USA",210,73,"L","L",2013-06-05,1991-05-09
,"574e75cc75699c3e7d067b45a525a779d3184e2f",1994,10,26,"USA",195,73,"R","R",2021-05-06,1994-10-26
"b5f2346c7c507eb71507e93b9202b6c332a72386","1a3aa6e9df906a78ce8399c2347431444cda0fe1",1992,9,10,"USA",205,75,"R","R",2016-06-26,1992-09-10
"4b942210bb0f202df142e6c94390b855342bf89a","f183aff104f943d0ced6d4d7ddb682e04b50270e",1995,2,19,"USA",280,76,"R","R",2019-08-16,1995-02-19
"d9fc19bc3e10422075de45e7607d510092c6d028","bba5e41730ef418f2e71fcc38e83f344f1cd224e",1997,9,5,"USA",170,69,"L","L",2022-04-07,1997-09-05
"621286a4f07c57693b4dc24671e250df8ce57fef","fc1597b313983d577c8b1a5f7cce65e8363c7487",1994,3,7,"D.R.",234,77,"L","L",2017-09-01,1994-03-07
"e4bda0bffcd4fb955a850812a00249059a36056e","2e6c91c28f30496ea443b9e236828e8b8fd97804",1978,10,23,"USA",235,78,"R","R",2002-06-24,1978-10-23
"78576937fe7d731544ca5bd0f668e5f6b3dda9f3","5a43dccd4c254f515acd57a279bdfded95ae7480",1988,3,7,"USA",195,71,"R","R",2015-04-08,1988-03-07
,"b089993b23c8e9eebbdc9b72217efb5f8be838e7",1992,12,24,"USA",220,77,"R","R",2022-08-13,1992-12-24
"dc39c95a34ce2e297a12a7fc18944f561359ec00","9fc52a958b6833b29e67d7f046cae8b6fbf160f8",1989,3,17,"D.R.",219,74,"R","R",2013-04-23,1989-03-17
,"f4f839bfeef1017bff1cacf387259764394adbbb",1993,8,9,"USA",200,74,"R","R",2019-08-12,1993-08-09
"ad4326d8e1a7d0a0fa454b490f92fc263454085f","3fce4af77a3dc54a9f1d978b685ff0518c39838f",1994,6,29,"USA",220,73,"R","R",2019-04-23,1994-06-29
,"c21ad7a7b11f8654628fad44d6d921b2aeab1c4c",1988,11,21,"USA",215,73,"R","L",2015-08-22,1988-11-21
"28dd38301fa9d75928bdbf245b8262c4bf7e02da","31e4297904ab9a41881fc7989094074b95bd08e1",1994,11,18,"USA",190,74,"R","R",2020-07-25,1994-11-18
"ddbdd3d3646ed154da0f3553575f5f7d7284e748","e1010b1650474b794a4397554febfeafcb781205",1997,4,18,"USA",208,74,"R","R",2019-06-06,1997-04-18
"44c1dffcd76a15940792eabc7c209007b1fec2a5","0ec7599f3ba342eb863e66aab0abaf9d6363a7e7",1990,10,9,"USA",215,75,"L","R",2014-08-07,1990-10-09
,"e9701f984a94459615f6df80d87778f9dacd14e7",1990,7,10,"USA",205,76,"L","L",2015-08-14,1990-07-10
"c142dc131919492588c31e1e803a04a4613bdcd9","c1e2d9fc34648503c5fa122fee8c840846742932",1992,7,18,"D.R.",228,75,"R","R",2017-05-25,1992-07-18
"b5ed9d3854296cf9fc30c5751db3581e6f44df1b","2926a7ed6f27fa9f666bcdf5b3c42f03b12a5403",1995,10,2,"USA",202,75,"R","R",2021-04-10,1995-10-02
"605b2ec4efc3dfcc28ceef454bf76c5d7a33bfd9","0834034280d110137cbc8ac8e2a61679df073ad0",1997,11,18,"USA",205,72,"R","R",2022-08-16,1997-11-18
"4e526f46cb16f0f62612ed17c88433d1c9b0b1c2","fa97f77712e480bb79b84ff6084bb5d3317ca128",1997,2,26,"USA",223,76,"L","R",2021-05-08,1997-02-26
,"8343f26c1ed7a94fa7ae2f4ff4fbbe1c69a69605",1995,1,13,"USA",195,73,"L","L",2022-07-31,1995-01-13
,"e9ff9d070889f557217e0e1c33675a5fe636cef3",1989,1,31,"USA",180,71,"L","R",2014-05-28,1989-01-31
"efae33915522860c8bd4c08129fbce4a3e59178c","c66af8ade11de22ace4e610fd19e2c0627de7e59",1987,12,9,"USA",245,78,"R","R",2009-07-19,1987-12-09
"c87195f443c8e3b4e92f3f0c982c6ab1c98eee92","31676ade94fc8121da38f04f0ce0e2032ed2d306",1996,4,8,"USA",185,74,"R","L",2021-08-25,1996-04-08
"ed6a83f314944b83cde1528c83b259596c5ff0d4","36ed6e340ebf9efa0b237e07b19c8ace3d777927",1995,6,3,"USA",228,75,"R","L",2018-04-24,1995-06-03
"c02ab582e08aaeca9d075eecd110b3ae914fbe25","e59d7befb150c6fe49f0f6c96147651c337dd7cd",1994,7,15,"D.R.",203,71,"R","R",2018-08-03,1994-07-15
"652ca0a4a48cf5f872ad38b84e1858627512e735","814c7e0299ef4593c4018b7f8c75de88e60c5074",1987,8,7,"USA",239,75,"R","R",2011-08-18,1987-08-07
"1ce9089e3c8a0d946a32111da07ce0e20a43bf64","0ab1e9e4b5c214899150536f2eadc862a1a85363",1998,11,27,"USA",200,72,"R","R",2022-04-10,1998-11-27
"ab22430ffdd4b0e3c20d34f7a33d386fb734986a","52741deb5ca2b1447a1c4262fc2a5744451d610b",1990,9,14,"USA",225,75,"R","R",2016-04-15,1990-09-14
"efd5a01af983f4e52d05d1ca7fa0181f44ec201d","9b196e6abcb22589bcd1370e39e0b407a99edde3",1987,10,28,"USA",170,72,"R","R",2017-04-08,1987-10-28
"33d6d01286ab9b0c598290b753236b9454c28cd4","00985289c3acb614da120316b7bc2094e989c994",1994,11,25,"Panama",213,75,"R","R",2021-04-29,1994-11-25
"124c7b9eab5664bc7f3c7b73077e2c8a80638833","a0b10f05423ba585307c93107be12ba535ce2bd0",1984,11,2,"USA",195,74,"L","L",2012-08-14,1984-11-02
"da03c8d5b173ef19c75823bff243f0eeb83745a3","1a2e5e1b956336c441ce2cca21fb14b63ea0d865",1987,11,12,"USA",165,70,"R","R",2010-04-11,1987-11-12
,"b07dd9ba760d05647fe9d3f10634e0bae7b220c0",1990,7,14,"USA",205,71,"R","L",2015-04-29,1990-07-14
"ad47930a680553ceaf66aa09cd1f54eb49131534","a9857b1f42fb2500cc0344ba7b4ce785a4b6827e",1996,6,3,"CAN",195,75,"R","R",2022-07-30,1996-06-03
"1a284227f3ec20e43d3f2cb0d535b4260b8d666e","0650a093397676c976d007fb500abe23f256ee72",1984,8,7,"USA",195,74,"L","L",2008-09-03,1984-08-07
"064ce4262b457f4b6448a6ff9dafd8882ebfeebf","9e0546067bdffd232adb5372e65c6f6aa4630673",1993,12,19,"D.R.",195,72,"R","R",2016-07-06,1993-12-19
"3d1d494d2bdba301789e2be24750c1e38d3706b9","8cfc5c83e2a455afee222f6710bcbd2e6cafd469",1993,8,23,"USA",185,70,"L","R",2018-03-30,1993-08-23
"2f1d4ce7cc99807afd0887a8c9726ae646c6ed1a","e1f3cc7a59e1dc068860aece5d87dc8f3dcb714f",1994,8,1,"USA",214,75,"L","L",2021-10-01,1994-08-01
"9721a0cfb789f8661ac55340cfcaab5c14896f16","af1be823f473dc551ee953ea27278b83172779ea",1997,6,18,"USA",210,73,"L","L",2022-06-01,1997-06-18
"498c36f21c2027fb1b011e37d66c4e9715c1a813","b4d189908f9a68dc668e58d60a0fed1c5e9ccd87",1998,6,26,"USA",220,71,"L","L",2021-05-17,1998-06-26
"bd2c50c1151f341a8a47a2095a4f7a2feef7904f","46edc67bc1c74709e1548cc0e0509061feae18e9",1998,7,25,"USA",210,74,"R","R",2022-07-01,1998-07-25
,"3163715f4eb6b5c25ddc869fb458b338463d3bba",1991,9,13,"USA",195,75,"R","R",2015-07-25,1991-09-13
"67690b4ed7149352d179418cebb1f8528a77e027","8d316bd5e3a8a75f3c61622eb713ab842e5c88c2",1992,12,13,"USA",190,76,"L","L",2020-08-23,1992-12-13
"fdc8ed4157388a37b3cd5128343e4b5e22b41282","f97bcb59980d717dee08e4bbdb7f166cc30ac51a",1991,3,13,"USA",210,72,"R","R",2017-04-28,1991-03-13
"db1e1ade2a9bbb88fbfbbf278e96a5f1a9a44473","fbb2fda3e34e992fb8317060e3f061faf5c3f258",1988,7,13,"USA",220,76,"R","R",2011-05-30,1988-07-13
"cd0370e39a2d404fda5ca001cec4e2b7707ebbb0","9aae997ed915b4bc4d0b88f196b6976d2f297c01",1993,11,28,"USA",220,77,"R","R",2022-04-08,1993-11-28
"77d0e73d6b26e955853def26bb75adc2e35d762a","82b515e84933ee193591931bcd7727d27ea9c5fa",1986,9,22,"Venezuela",222,75,"R","R",2017-05-28,1986-09-22
"68d6e891736066dd5e4a3c97b43a9060b7c9a7ed","be592bdac099a0115db2c475e21cda402c4cae47",1991,10,26,"USA",215,70,"R","R",2014-04-06,1991-10-26
"ce84270fb6bb736bce0484bce9504e9b9cc5cae6","4b99441c817e8ff96235f9a33bf6c32cfcbc7dc0",1989,3,13,"Venezuela",235,70,"B","R",2012-05-14,1989-03-13
"b03810a4610dcf65acad97a601676e2181e8ba6c","04f3dab881c39b9c09d02faf21a25c6c38e9511b",1984,1,7,"USA",249,76,"L","L",2006-06-10,1984-01-07
"66adb85a5fec8deec938ceeb9c2b8421614e2ba0","342d61ffa5053dacf93f40ca168ddb3f4d5e3c04",1994,7,17,"USA",180,75,"L","R",2022-09-05,1994-07-17
,"5d690eaed5ac966094a32f358bcf4c3353d0d601",1992,4,8,"USA",195,75,"R","R",2017-09-04,1992-04-08
,"096a054fb6d7d7d500eec4415b3c66b6bb8bf3a1",1995,7,13,"USA",222,76,"R","R",2019-09-10,1995-07-13
"061aec6a5629bac2e9003c1b716a09127b313711","d66bd12e4e2a5ea5f34ac3667da04bf73dc29a5d",1999,6,5,"USA",200,74,"R","R",2022-05-06,1999-06-05
"bae2094f94250760f7a58d8c0c73612e6c87eb2e","64f48450a912293d75ed63bb25743fe578cdbd81",1995,9,11,"D.R.",205,71,"B","R",2019-06-22,1995-09-11
"7767a7e6d007365e1f4604732f638b89aacf4fd6","952e1274dab258a259ef2958fcb776f3b615798d",1993,3,13,"D.R.",185,74,"R","R",2020-08-31,1993-03-13
,"5f0c5dc3b30820185d31573e66d3223c5025048c",1987,5,12,"USA",243,75,"L","L",2015-04-17,1987-05-12
"c23e0af9e155cd83c16c579ed90b6abc2c53f752","8d9ef8357019faa43bec865849b599b5c3a84ba3",1995,12,18,"D.R.",175,73,"L","L",2022-09-10,1995-12-18
"d50277d1d42b13622de20f0b0ad645e3581fb382","a77a068085868a458171025d8eb9467d6f6f8416",1999,11,6,"USA",200,76,"L","L",2022-05-21,1999-11-06
"75c37cc10d0523024b59f8075bbb7e7618098758","ef4be70a8a2ea3c21d8ad360930e7428e9da2592",1983,7,17,"USA",195,74,"L","L",2006-09-02,1983-07-17
